,id,claim
1605,100046,The Guthrie Theater's second building began operating in 1963.
1606,143205,The American Civil War began in 1861.
1607,157460,The Burj Khalifa is in Asia.
1608,188571,Pitch Perfect 2 centers on a fictional educational institution.
1609,198435,"In 1860, Arthur Schopenhauer died."
1610,107089,Meghan Markle is a philanthropist.
1611,174889,The Alfred P. Murrah Federal Building was a complex.
1612,34521,Fraud is to deprive a victim of a lawful right.
1613,211851,See.SZA.Run has a musical style.
1614,183405,"In 2012, Simi Valley, California, reported a higher median household income than that of the nation overall."
1615,203055,Akon has had songs certified as 1 × platinum.
1616,9532,Younger premiered in 2015.
1617,100663,Antigua has a foreign population.
1618,122463,Adidas is from Germany.
1619,54871,Pearl (Steven Universe) projects a holographic alien body.
1620,124677,One of the most notable features of Zoroastrianism is the belief and doctrine that is focused on the arrival of the messiah.
1621,205106,Gaius Julius Caesar was Roman.
1622,114789,A Good Day to Die Hard is part of the Library of Congress.
1623,81496,Temple Grandin includes Claire Danes playing a woman with autism.
1624,201450,A dynamic web page is generated by a computer application.
1625,16646,Andrew Moray led an uprising against occupation in 1297.
1626,29530,Matt Bomer is a performer.
1627,102135,Georgians came about from a location that was reliant on the Sassanid Empire.
1628,117918,B. R. Ambedkar was an Indian politician during the British Raj.
1629,19902,One of the newest Netflix TV series's is GLOW.
1630,111388,John Goodman has had bit parts.
1631,20563,Aestheticism concerns itself with fine art and other things.
1632,51886,A Good Day to Die Hard had a director.
1633,51424,Mutiny on the Bounty is an adaptation of a novel.
1634,191660,Ang Lee works in the film industry.
1635,175449,Death Note is a Japanese television series that has won critical acclaim.
1636,104298,MS-13 is a thing.
1637,50920,A polynomial is an expression and it is important in mathematics.
1638,222737,Vedic Sanskrit is the language of the Vedic texts of Hinduism.
1639,204997,Tyler Perry is associated with the title comedian.
1640,38599,Kojol received an award.
1641,181269,Sean Gunn is best known for his role as Kirk Gleason on Gilmore Girls.
1642,79900,Ice-T made a hip-hop album in 1999.
1643,72926,Sarah Hyland had a small role in Blind Date.
1644,11418,Natasha Lyonne also goes by the name Natasha Bianca Lyonne Braunstein.
1645,35702,Cthulhu is a gigantic deity.
1646,45515,"Macklemore's song ""Thrift Shop"" was number one in America in 2013."
1647,182679,Nina Jacobson is a film executive.
1648,39959,Leslie Alexander is a former Lawrence Kotkin Associates bond trader.
1649,70115,The Hit was released in 1984.
1650,81540,See You on the Other Side was certified platinum in 2006.
1651,66059,Johnny Van Zant still performs with a band.
1652,56584,General Motors' non-automotive brands divested in the 1980s through 2000s.
1653,57064,Pharmacology deals with the elucidation of cellular and organismal function in relation to bioactive chemicals.
1654,83530,The House of the Spirits won German Film Awards in 1988.
1655,110274,Balibo (film) involves an Australian journalist.
1656,194734,L. Ron Hubbard spent the last years of his life on his ranch.
1657,199264,"The wedding of Prince Charles and Lady Diana was in London, UK."
1658,187551,Matthew Vaughn is English and lived in London.
1659,168608,The Thin Red Line (1998 film) portrays soldiers.
1660,9692,Kaya Scodelario was nominated for two BAFTAs.
1661,117289,The ovary is found in symmetrical pairs along the midline of the body.
1662,209114,Sennacherib had multiple sons.
1663,152356,Solanum contains plants with ornamental gold.
1664,150689,John S. McCain Jr. graduated in 1931 and has a fan base.
1665,64114,Menace II Society is set in the 1990s.
1666,16721,Goldie Hawn was a bankable star.
1667,183499,Estelle Getty was a stand-up comedian.
1668,136335,Chris Paul is an Olympic gold winner.
1669,21858,SpongeBob SquarePants is a highly rated series.
1670,110998,Ellen DeGeneres is a star of The Ellen Show.
1671,13474,Taarak Mehta Ka Ooltah Chashmah is a sitcom.
1672,28048,The Love Club EP is the debut extended play of singer Ella Marija Lani Yelich-O'Connor.
1673,67274,Grease's soundtrack sold second-best as album of the year and gained much fame.
1674,34830,Serotonin causes neuromodulation.
1675,79731,Simon Pegg is a person who acts.
1676,33313,Alex Jones was born in the seventies.
1677,225863,Revolver topped America's Billboard Top LP's list for six weeks in 1965.
1678,123794,Jonah Hill is a screenplay writer.
1679,149369,Therasia is an island in the island group of Santorini in the Greek Cyclades.
1680,94917,Henry Cavill is famous.
1681,81609,The Hit is a painting.
1682,11009,The Wonder Years was awarded an Emmy Award.
1683,106498,"Watertown, Massachusetts is a city."
1684,39811,"Benjamin Franklin was not born on April 17th, 1790."
1685,92471,Sands Hotel and Casino started as a casino.
1686,127056,The United States dollar is a form of trade.
1687,10650,Rehab is Amy Winehouse's signature song.
1688,94262,One Dance was by Drake.
1689,177488,Pythagoras was an Ionian Greek person who used an extensive knowledge of mathematics in his work.
1690,204556,Commodore is a naval rank.
1691,67572,"Massachusetts contains Watertown, Massachusetts."
1692,32781,Temple Mount is the holiest site in Judaism.
1693,223498,Prague Castle feeds over 1.8 million visitors annually.
1694,45392,Johann Wolfgang von Goethe became managing director of the theater at Weimar in May 1791.
1695,71812,Google Search can find sports teams.
1696,98832,Elizabeth of York's father was British.
1697,115305,George A. Romero directed Night of the Living Dead.
1698,35475,B. R. Ambedkar had a nickname.
1699,128180,Dan Trachtenberg is from the United States.
1700,94247,Joni Mitchell stopped going on tour.
1701,213442,The Originals (TV series) is based on an American English language broadcast television network.
1702,165712,American Idol (season 8) had at least one judge.
1703,50789,Sarah Hyland is American.
1704,128856,Aphrodite is in mythology.
1705,226848,Sejong the Great was a ruler.
1706,221245,"The Block (album)'s single was released on November 18, 2008."
1707,82185,Trouble with the Curve was produced by Robert Lorenz.
1708,42619,Johnny Van Zant still performs with Lynyrd Skynyrd as the lead vocalist.
1709,149991,Mutiny on the Bounty is based on a pre-existing property.
1710,35828,Paul von Hindenburg was a patriarch.
1711,6211,The ovary is part of the process of hormone regulation.
1712,14388,Histamine causes neuromodulation.
1713,141027,Google Search can be used by spring 2018.
1714,4315,"Musala is 2,925 meters and is the highest peak in the Balkan Peninsula."
1715,193831,Ed Gagliardi fought cancer for eight years.
1716,37710,Mercedes-Benz is a vehicle manufacturer.
1717,27439,Salman Rushdie wrote a novel published in December 1981.
1718,113269,B. R. Ambedkar was not a member of the armed services.
1719,195480,William Howard Taft had personal ambition to become chief justice.
1720,134438,Psych (season 2) aired on the USA Network originally.
1721,17252,"The 2013 Africa Cup of Nations was the first held in an odd-numbered year, leading to a 3-year gap between the 2010 and 2013 tournaments."
1722,79885,Alvin and the Chipmunks's director was Tim Hill.
1723,173036,Barcelona is Spain's second most wealthy municipality.
1724,98506,Baloch people speak the Balochi language and they are cultured.
1725,152201,Pocahontas had a reception.
1726,55468,The Romani people's migrations have taken them to Canada.
1727,135322,Deepika Padukone has appeared in more than three Indian movies.
1728,207320,Military deception overlaps with psychological warfare.
1729,1932,Team Fortress 2 development was led by an American video game designer.
1730,58124,US Airways Flight 1549 was piloted by Chelsey Sullenberger and Jeffrey Skiles.
1731,154815,There have been more than 4 and a half million copies of The Fame sold.
1732,109563,Sky UK serves London.
1733,182906,The cinematography of Far from the Madding Crowd was by Nicolas Roeg.
1734,3281,Baloch people speak of death.
1735,113361,Eurotas (river) is in Europe.
1736,146837,The Catcher in the Rye deals with issues.
1737,185169,You Only Live Twice is the first Bond film directed by Lewis Gilbert.
1738,31728,Medical school around the world vary in admission structure.
1739,39793,A.J. Styles was the winner of a WWE Championship.
1740,12015,Floyd Mayweather Jr. has made 30 career boxing knockouts.
1741,46833,Yvonne Strahovski worked on a CBS period drama.
1742,17063,Henry III was the son of King John.
1743,77550,Designated Survivor (TV series) is part of ABC.
1744,133234,"Touch My Body, from Carey's eleventh studio album, was released in 2008."
1745,144183,The Battle of the Trebia took place in the province of Piacenza in Roman Italy.
1746,84970,Shane Black directed The Nice Guys.
1747,71848,Raja Hindustani is a drama romance movie from 1996.
1748,214790,The 2007 Toronto International Film Festival featured The Tracey Fragments.
1749,37467,Estonia is in the Northern Hemisphere.
1750,91948,The Guthrie Theater's first play was designed by Ralph Rapson.
1751,100490,Pocahontas helped as a translator for an English settlement.
1752,3637,"There are currently 15,882,417 Mormon members as of 2017."
1753,51355,Balibo (film) is about an investigation of crimes.
1754,71796,Lee Daniels directed an original film.
1755,88459,The Beverly Hillbillies was ranked in the top 20 most watched programs on television.
1756,5111,"Michael Hutchence died in Sydney, Australia."
1757,219165,Species distribution can be understood through factors like glaciation.
1758,67244,The current Duke of York is a person.
1759,205134,Gaius Julius Caesar died before 30 BC.
1760,92905,Arjit Singh is a person.
1761,80764,Some level of success is had by Scream.
1762,4658,Betsy Hodges became the mayor of Minneapolis in 2014.
1763,16392,Keegan-Michael Key played President Barack Obama's anger translator.
1764,43515,Jenny McCarthy began her career in 1993.
1765,137129,SummerSlam was promoted by WWE in 2015.
1766,19687,Kareem Abdul-Jabbar is ranked in blocks.
1767,54325,Syco was established by Simon Cowell.
1768,146402,"John S. McCain Jr. went to school in Normal, Illinois."
1769,13830,Balibo (film) starts in the year 1971.
1770,31249,Samsung entered the ring and shipbuilding industries in the mid-1970s.
1771,198425,Arthur Schopenhauer was a German philosopher.
1772,194439,The Indiana Pacers were in the American Basketball Association.
1773,8065,Accessing email and the World Wide Web requires Internet Access.
1774,24273,LinkedIn has been available in the Turkish language since July 2015.
1775,113341,The Nice Guys had a director.
1776,153477,The Challenge: Rivals III was on a television channel.
1777,168075,Jean-Jacques Dessalines was partially in charge of the Haitian Revolution.
1778,11656,Freddie Highmore starred in the television series Bates Motel.
1779,219161,Species distribution can be understood through factors such as river capture.
1780,49168,Spider-Man 2 was released in 2004.
1781,127652,The Quiet stars Dakota Fanning.
1782,173925,An Education is a coming-of-age drama film.
1783,80573,"On April 10, 2008 Shomu Mukherjee died."
1784,58967,Kenny Chesney is American.
1785,101224,The Maze Runner's budget was $34 million.
1786,142620,Tennessee is a producer of grain.
1787,102741,Two and a Half Men featured Charlie Sheen.
1788,53852,SummerSlam was a thing.
1789,137767,Georgians arose from a place that was dependent on the Safavid Empire.
1790,10117,Barbarella is a 1968 film.
1791,34000,The Romani people have music.
1792,103116,"Jack Dylan Grazer is a child actor, who is an American."
1793,67003,Pulmonary embolism is inferred by low blood oxygen levels.
1794,26919,Google Search displays movie showtimes.
1795,11146,Benzodiazepine is a type of medicine.
1796,34249,ASAP Rocky is a music video director.
1797,169933,Japan national football team had members attending college in 2002.
1798,76181,Night of the Living Dead had George A. Romero as its director in the beginning.
1799,87320,Anxiety has been linked with physical symptoms such as IBS.
1800,10150,The IPhone 4 has an advanced mobile operating system.
1801,156300,Doxycycline may cause headaches.
1802,162638,Probot played rock.
1803,156977,Kareem Abdul-Jabbar is a former basketball player.
1804,52887,Freddie Highmore wrote in the television series Bates Motel.
1805,192192,"Sacre-Coeur, Paris is a spiritual site."
1806,15899,Georgians arose from a place that was a kingdom in the Caucasus.
1807,154191,Talulah Riley appeared in Worcester.
1808,112860,Boeing 787 Dreamliner was originally called by another name.
1809,55305,Deepika Padukone has received criticism.
1810,57557,"The Independent Spirit Awards are held in Santa Monica, California."
1811,12786,Agent Raghav – Crime Branch received money.
1812,204305,The Latvian Soviet Socialist Republic was a republic of the Union of Soviet Socialist Republics.
1813,116148,Salman Rushdie was the writer of a novel published in 1981.
1814,172317,Scream 2 is a classic slasher film.
1815,83042,Touch My Body is a 2008 music video.
1816,39381,The Giver is a drama.
